,Id,ActivityDay,SedentaryMinutes,LightlyActiveMinutes,FairlyActiveMinutes,VeryActiveMinutes,SedentaryActiveDistance,LightActiveDistance,ModeratelyActiveDistance,VeryActiveDistance
106,1844505072,2016-04-26,1440,0,0,0,0.0,0.0,0.0,0.0
107,1844505072,2016-04-27,1439,1,0,0,0.0,0.0,0.0,0.0
108,1844505072,2016-04-28,1138,302,0,0,0.0,4.55999994277954,0.0,0.0
109,1844505072,2016-04-29,1082,247,0,0,0.0,3.25,0.0,0.0
110,1844505072,2016-04-30,218,184,0,0,0.0,2.65000009536743,0.0,0.0
111,1844505072,2016-05-01,585,75,7,0,0.0,1.45000004768372,0.259999990463257,0.0
112,1844505072,2016-05-02,1440,0,0,0,0.0,0.0,0.0,0.0
113,1844505072,2016-05-03,1256,184,0,0,0.0,2.6800000667572,0.0,0.0
114,1844505072,2016-05-04,1353,87,0,0,0.0,1.37000000476837,0.0,0.0
115,1844505072,2016-05-05,1320,120,0,0,0.0,1.48000001907349,0.0,0.0
116,1844505072,2016-05-06,1438,2,0,0,0.0,0.0299999993294477,0.0,0.0
117,1844505072,2016-05-07,1440,0,0,0,0.0,0.0,0.0,0.0
118,1844505072,2016-05-08,1440,0,0,0,0.0,0.0,0.0,0.0
119,1844505072,2016-05-09,1440,0,0,0,0.0,0.0,0.0,0.0
120,1844505072,2016-05-10,1440,0,0,0,0.0,0.0,0.0,0.0
121,1844505072,2016-05-11,1440,0,0,0,0.0,0.0,0.0,0.0
122,1844505072,2016-05-12,711,0,0,0,0.0,0.0,0.0,0.0
123,1927972279,2016-04-12,734,55,0,0,0.0,0.469999998807907,0.0,0.0
124,1927972279,2016-04-13,986,32,0,0,0.0,0.25,0.0,0.0
125,1927972279,2016-04-14,1292,88,9,0,0.0,1.10000002384186,0.400000005960464,0.0
126,1927972279,2016-04-15,941,51,0,0,0.0,0.680000007152557,0.0,0.0
127,1927972279,2016-04-16,1440,0,0,0,0.0,0.0,0.0,0.0
128,1927972279,2016-04-17,1440,0,0,0,0.0,0.0,0.0,0.0
129,1927972279,2016-04-18,1423,17,0,0,0.0,0.170000001788139,0.0,0.0
130,1927972279,2016-04-19,1440,0,0,0,0.0,0.0,0.0,0.0
131,1927972279,2016-04-20,1440,0,0,0,0.0,0.0,0.0,0.0
132,1927972279,2016-04-21,1440,0,0,0,0.0,0.0,0.0,0.0
133,1927972279,2016-04-22,1430,10,0,0,0.0,0.100000001490116,0.0,0.0
134,1927972279,2016-04-23,1295,145,0,0,0.0,2.03999996185303,0.0,0.0
135,1927972279,2016-04-24,1358,75,6,1,0.0,1.13999998569489,0.239999994635582,0.0700000002980232
136,1927972279,2016-04-25,1303,12,0,0,0.0,0.109999999403954,0.0,0.0
137,1927972279,2016-04-26,1058,192,0,0,0.0,2.59999990463257,0.0,0.0
138,1927972279,2016-04-27,1440,0,0,0,0.0,0.0,0.0,0.0
139,1927972279,2016-04-28,1167,95,0,0,0.0,1.1599999666214,0.0,0.0
140,1927972279,2016-04-29,1440,0,0,0,0.0,0.0,0.0,0.0
141,1927972279,2016-04-30,1440,0,0,0,0.0,0.0,0.0,0.0
142,1927972279,2016-05-01,1355,70,1,14,0.0,0.829999983310699,0.0299999993294477,1.00999999046326
143,1927972279,2016-05-02,1322,94,8,16,0.0,1.1599999666214,0.300000011920929,1.1599999666214
144,1927972279,2016-05-03,1413,17,0,10,0.0,0.180000007152557,0.0,0.730000019073486
145,1927972279,2016-05-04,1353,87,0,0,0.0,1.24000000953674,0.0,0.0
146,1927972279,2016-05-05,1440,0,0,0,0.0,0.0,0.0,0.0
147,1927972279,2016-05-06,1332,108,0,0,0.0,1.45000004768372,0.0,0.0
148,1927972279,2016-05-07,1392,48,0,0,0.0,1.03999996185303,0.0,0.0
149,1927972279,2016-05-08,1440,0,0,0,0.0,0.0,0.0,0.0
150,1927972279,2016-05-09,1440,0,0,0,0.0,0.0,0.0,0.0
151,1927972279,2016-05-10,1440,0,0,0,0.0,0.0,0.0,0.0
152,1927972279,2016-05-11,1440,0,0,0,0.0,0.0,0.0,0.0
153,1927972279,2016-05-12,966,0,0,0,0.0,0.0,0.0,0.0
154,2022484408,2016-04-12,1157,227,14,42,0.0,4.26000022888184,0.769999980926514,3.30999994277954
155,2022484408,2016-04-13,1100,292,5,43,0.0,5.40999984741211,0.100000001490116,2.99000000953674
156,2022484408,2016-04-14,1148,257,3,32,0.0,4.82000017166138,0.209999993443489,2.48000001907349
157,2022484408,2016-04-15,1122,282,9,27,0.0,5.78000020980835,0.310000002384186,1.94000005722046
158,2022484408,2016-04-16,1237,151,11,41,0.0,3.39000010490417,0.550000011920929,3.15000009536743
159,2022484408,2016-04-17,1052,331,29,28,0.0,6.88000011444092,0.660000026226044,3.86999988555908
160,2022484408,2016-04-18,1078,311,3,48,0.0,6.30000019073486,0.119999997317791,3.64000010490417
161,2022484408,2016-04-19,1152,250,7,31,0.0,5.0,0.239999994635582,3.28999996185303
162,2022484408,2016-04-20,1053,276,63,48,0.0,5.40000009536743,1.92999994754791,3.33999991416931
163,2022484408,2016-04-21,1028,255,53,104,0.0,4.30999994277954,1.11000001430511,3.32999992370605
164,2022484408,2016-04-22,1105,273,10,52,0.0,4.46999979019165,0.419999986886978,4.42999982833862
165,2022484408,2016-04-23,1191,249,0,0,0.0,4.21000003814697,0.0,0.0
166,2022484408,2016-04-24,1161,216,26,37,0.0,4.57999992370605,1.14999997615814,4.55000019073486
167,2022484408,2016-04-25,1171,217,8,44,0.0,4.46000003814697,0.219999998807907,3.32999992370605
168,2022484408,2016-04-26,1086,275,24,55,0.0,5.1100001335144,0.660000026226044,1.42999994754791
169,2022484408,2016-04-27,1119,282,20,19,0.0,5.11999988555908,0.970000028610229,1.03999996185303
170,2022484408,2016-04-28,1123,291,20,6,0.0,5.3899998664856,1.33000004291534,0.409999996423721
171,2022484408,2016-04-29,1098,281,40,21,0.0,5.5,1.21000003814697,0.479999989271164
172,2022484408,2016-04-30,1043,361,23,13,0.0,10.5699996948242,1.39999997615814,0.939999997615814
173,2022484408,2016-05-01,1142,245,28,25,0.0,4.5,0.959999978542328,1.94000005722046
174,2022484408,2016-05-02,1119,277,8,36,0.0,4.32999992370605,0.340000003576279,2.60999989509583
175,2022484408,2016-05-03,1104,250,14,72,0.0,4.28000020980835,0.46000000834465,3.99000000953674
176,2022484408,2016-05-04,1105,272,27,36,0.0,4.84999990463257,0.930000007152557,2.50999999046326
177,2022484408,2016-05-05,1112,253,20,55,0.0,4.69999980926514,0.860000014305115,2.78999996185303
178,2022484408,2016-05-06,1104,295,17,24,0.0,4.6399998664856,0.670000016689301,1.87000000476837
179,2022484408,2016-05-07,1269,149,2,20,0.0,3.01999998092651,0.0799999982118607,1.61000001430511
180,2022484408,2016-05-08,1305,135,0,0,0.0,2.30999994277954,0.0,0.0
181,2022484408,2016-05-09,1061,297,47,35,0.0,5.6399998664856,1.62999999523163,2.11999988555908
182,2022484408,2016-05-10,1084,271,28,57,0.0,5.55999994277954,1.21000003814697,2.22000002861023
183,2022484408,2016-05-11,1133,224,25,58,0.0,3.99000000953674,1.14999997615814,4.17999982833862
184,2022484408,2016-05-12,728,236,16,16,0.0,4.44000005722046,0.670000016689301,1.27999997138977
185,2026352035,2016-04-12,706,181,8,3,0.0,2.20000004768372,0.349999994039536,0.189999997615814
186,2026352035,2016-04-13,663,238,0,0,0.0,3.09999990463257,0.0,0.0
187,2026352035,2016-04-14,653,197,0,0,0.0,2.04999995231628,0.0,0.0
188,2026352035,2016-04-15,687,188,0,0,0.0,2.36999988555908,0.0,0.0
189,2026352035,2016-04-16,728,150,0,0,0.0,1.58000004291534,0.0,0.0
190,2026352035,2016-04-17,1053,60,0,0,0.0,0.519999980926514,0.0,0.0
191,2026352035,2016-04-18,1062,182,0,0,0.0,2.05999994277954,0.0,0.0
192,2026352035,2016-04-19,785,141,0,0,0.0,1.5,0.0,0.0
193,2026352035,2016-04-20,623,327,0,0,0.0,4.48000001907349,0.0,0.0
194,2026352035,2016-04-21,749,153,0,0,0.0,1.52999997138977,0.0,0.0
195,2026352035,2016-04-22,712,162,0,0,0.0,1.80999994277954,0.0,0.0
196,2026352035,2016-04-23,458,432,0,0,0.0,7.71000003814697,0.0,0.0
197,2026352035,2016-04-24,704,164,0,0,0.0,2.16000008583069,0.0,0.0
198,2026352035,2016-04-25,821,260,0,0,0.0,3.73000001907349,0.0,0.0
199,2026352035,2016-04-26,1018,288,0,0,0.0,3.6800000667572,0.0,0.0
200,2026352035,2016-04-27,586,286,0,0,0.0,3.76999998092651,0.0,0.0
201,2026352035,2016-04-28,626,331,0,0,0.0,3.95000004768372,0.0,0.0
202,2026352035,2016-04-29,492,352,0,0,0.0,4.71000003814697,0.0,0.0
203,2026352035,2016-04-30,594,233,0,0,0.0,2.9300000667572,0.0,0.0
204,2026352035,2016-05-01,716,191,0,0,0.0,2.27999997138977,0.0,0.0
205,2026352035,2016-05-02,716,355,0,0,0.0,4.34999990463257,0.0,0.0
206,2026352035,2016-05-03,981,304,0,0,0.0,3.72000002861023,0.0,0.0
207,2026352035,2016-05-04,530,345,0,0,0.0,4.07000017166138,0.0,0.0
208,2026352035,2016-05-05,479,475,0,0,0.0,7.53999996185303,0.0,0.0
209,2026352035,2016-05-06,511,383,0,0,0.0,5.07999992370605,0.0,0.0
210,2026352035,2016-05-07,665,229,0,0,0.0,2.59999990463257,0.0,0.0
211,2026352035,2016-05-08,610,258,0,0,0.0,3.45000004768372,0.0,0.0
212,2026352035,2016-05-09,543,401,0,0,0.0,6.59999990463257,0.0,0.0
213,2026352035,2016-05-10,1002,17,0,0,0.0,0.159999996423721,0.0,0.0
214,2026352035,2016-05-11,569,330,0,0,0.0,5.32000017166138,0.0,0.0
215,2026352035,2016-05-12,330,343,0,0,0.0,5.51000022888184,0.0,0.0
216,2320127002,2016-04-12,1112,306,9,13,0.0,6.01000022888184,0.310000002384186,1.16999995708466
217,2320127002,2016-04-13,1105,335,0,0,0.0,4.90000009536743,0.0,0.0
218,2320127002,2016-04-14,1249,191,0,0,0.0,2.6800000667572,0.0,0.0
219,2320127002,2016-04-15,1195,245,0,0,0.0,3.50999999046326,0.0,0.0
220,2320127002,2016-04-16,1245,195,0,0,0.0,3.40000009536743,0.0,0.0
221,2320127002,2016-04-17,1191,249,0,0,0.0,4.17999982833862,0.0,0.0
222,2320127002,2016-04-18,1173,260,7,0,0.0,4.1399998664856,0.259999990463257,0.0
223,2320127002,2016-04-19,1201,228,11,0,0.0,3.66000008583069,0.379999995231628,0.0
224,2320127002,2016-04-20,1146,283,11,0,0.0,4.34000015258789,0.490000009536743,0.0
225,2320127002,2016-04-21,1302,127,10,1,0.0,1.80999994277954,0.419999986886978,0.0599999986588955
226,2320127002,2016-04-22,1174,266,0,0,0.0,3.75999999046326,0.0,0.0
227,2320127002,2016-04-23,1129,242,0,0,0.0,3.42000007629395,0.0,0.0
228,2320127002,2016-04-24,1236,204,0,0,0.0,2.79999995231628,0.0,0.0
229,2320127002,2016-04-25,1280,152,5,3,0.0,1.99000000953674,0.200000002980232,0.230000004172325
230,2320127002,2016-04-26,1293,147,0,0,0.0,2.29999995231628,0.0,0.0
231,2320127002,2016-04-27,1358,82,0,0,0.0,1.1599999666214,0.0,0.0
232,2320127002,2016-04-28,1364,76,0,0,0.0,1.02999997138977,0.0,0.0
233,2320127002,2016-04-29,1395,45,0,0,0.0,0.620000004768372,0.0,0.0
234,2320127002,2016-04-30,1206,234,0,0,0.0,3.0699999332428,0.0,0.0
235,2320127002,2016-05-01,1400,40,0,0,0.0,0.519999980926514,0.0,0.0
236,2320127002,2016-05-02,1306,123,6,5,0.0,1.87999999523163,0.209999993443489,0.360000014305115
237,2320127002,2016-05-03,1204,206,10,20,0.0,3.16000008583069,0.370000004768372,1.49000000953674
238,2320127002,2016-05-04,1388,52,0,0,0.0,0.810000002384186,0.0,0.0
239,2320127002,2016-05-05,1206,223,11,0,0.0,3.10999989509583,0.389999985694885,0.0
240,2320127002,2016-05-06,1236,204,0,0,0.0,3.28999996185303,0.0,0.0
241,2320127002,2016-05-07,1121,319,0,0,0.0,4.96999979019165,0.0,0.0
242,2320127002,2016-05-08,1193,247,0,0,0.0,3.47000002861023,0.0,0.0
243,2320127002,2016-05-09,1295,145,0,0,0.0,2.07999992370605,0.0,0.0
244,2320127002,2016-05-10,1150,290,0,0,0.0,4.19999980926514,0.0,0.0
245,2320127002,2016-05-11,1140,300,0,0,0.0,4.32999992370605,0.0,0.0
246,2320127002,2016-05-12,830,128,0,0,0.0,1.78999996185303,0.0,0.0
247,2347167796,2016-04-12,964,320,13,28,0.0,4.19999980926514,0.620000004768372,2.0
248,2347167796,2016-04-13,676,195,32,19,0.0,3.41000008583069,1.94000005722046,1.6599999666214
249,2347167796,2016-04-14,705,206,48,1,0.0,3.94000005722046,2.74000000953674,0.0199999995529652
250,2347167796,2016-04-15,720,284,24,1,0.0,5.42999982833862,1.41999995708466,0.0700000002980232
251,2347167796,2016-04-16,968,268,72,66,0.0,5.53000020980835,4.09999990463257,5.44999980926514
252,2347167796,2016-04-17,508,249,7,1,0.0,3.25999999046326,0.280000001192093,0.0799999982118607
253,2347167796,2016-04-18,678,206,16,11,0.0,3.78999996185303,0.860000014305115,0.790000021457672
254,2347167796,2016-04-19,648,382,7,0,0.0,4.44000005722046,0.0,0.0
255,2347167796,2016-04-20,1011,269,43,11,0.0,4.78000020980835,1.80999994277954,0.680000007152557
256,2347167796,2016-04-21,761,208,26,23,0.0,3.38000011444092,1.52999997138977,1.85000002384186
257,2347167796,2016-04-22,781,206,27,9,0.0,2.92000007629395,1.67999994754791,0.560000002384186
258,2347167796,2016-04-23,591,360,35,32,0.0,7.15000009536743,1.45000004768372,2.77999997138977
259,2347167796,2016-04-24,584,360,0,0,0.0,6.26000022888184,0.0,0.0
260,2347167796,2016-04-25,653,277,11,15,0.0,4.59999990463257,0.519999980926514,1.26999998092651
261,2347167796,2016-04-26,732,227,0,0,0.0,3.95000004768372,0.0,0.0
262,2347167796,2016-04-27,623,295,9,26,0.0,5.32000017166138,0.400000005960464,1.86000001430511
263,2347167796,2016-04-28,764,229,0,0,0.0,3.59999990463257,0.0,0.0
264,2347167796,2016-04-29,2,4,0,0,0.0,0.0299999993294477,0.0,0.0
265,2873212765,2016-04-12,1061,356,21,2,0.0,4.88000011444092,0.930000007152557,0.109999999403954
266,2873212765,2016-04-13,1028,404,8,0,0.0199999995529652,4.88000011444092,0.219999998807907,0.0
267,2873212765,2016-04-14,1109,331,0,0,0.0,5.32000017166138,0.0,0.0
268,2873212765,2016-04-15,992,448,0,0,0.0099999997764825,5.69000005722046,0.0,0.0
269,2873212765,2016-04-16,1087,305,1,47,0.0099999997764825,3.50999999046326,0.0199999995529652,3.10999989509583
270,2873212765,2016-04-17,1272,160,8,0,0.0,1.3400000333786,0.349999994039536,0.0
271,2873212765,2016-04-18,1122,311,6,1,0.0,4.8899998664856,0.280000001192093,0.0700000002980232
272,2873212765,2016-04-19,1051,389,0,0,0.0,5.3600001335144,0.0,0.0
273,2873212765,2016-04-20,1035,378,5,22,0.0099999997764825,4.65999984741211,0.119999997317791,1.50999999046326
274,2873212765,2016-04-21,1057,371,10,2,0.0099999997764825,5.46999979019165,0.370000004768372,0.129999995231628
275,2873212765,2016-04-22,1028,366,0,46,0.0199999995529652,4.42000007629395,0.0,0.46000000834465
276,2873212765,2016-04-23,1077,330,5,28,0.0099999997764825,4.01999998092651,0.230000004172325,2.08999991416931
277,2873212765,2016-04-24,1203,190,1,46,0.0,1.62000000476837,0.0599999986588955,3.0
278,2873212765,2016-04-25,1081,359,0,0,0.0,4.94999980926514,0.0,0.0
279,2873212765,2016-04-26,1124,309,5,2,0.0,5.23999977111816,0.180000007152557,0.119999997317791
280,2873212765,2016-04-27,1197,197,0,46,0.0,2.35999989509583,0.0,0.0
281,2873212765,2016-04-28,1192,213,7,28,0.0,2.91000008583069,0.340000003576279,2.16000008583069
282,2873212765,2016-04-29,1191,206,23,20,0.0,2.1800000667572,1.4099999666214,1.36000001430511
283,2873212765,2016-04-30,1167,248,20,5,0.0099999997764825,4.26000022888184,1.08000004291534,0.330000013113022
284,2873212765,2016-05-01,1219,196,18,7,0.0,3.44000005722046,1.03999996185303,0.490000009536743
285,2873212765,2016-05-02,1099,334,7,0,0.0199999995529652,4.82999992370605,0.209999993443489,0.0
286,2873212765,2016-05-03,1070,363,6,1,0.0099999997764825,4.65999984741211,0.25,0.0599999986588955
287,2873212765,2016-05-04,1020,420,0,0,0.0,5.55999994277954,0.0,0.0
288,2873212765,2016-05-05,1093,311,23,13,0.0,4.03000020980835,0.800000011920929,0.779999971389771
289,2873212765,2016-05-06,1065,370,5,0,0.0099999997764825,4.6100001335144,0.119999997317791,0.0
290,2873212765,2016-05-07,1302,52,11,75,0.0,0.550000011920929,0.550000011920929,2.27999997138977
291,2873212765,2016-05-08,1068,326,0,46,0.0,2.64000010490417,0.0,2.90000009536743
292,2873212765,2016-05-09,1095,345,0,0,0.0,5.19000005722046,0.0,0.0
293,2873212765,2016-05-10,1067,373,0,0,0.0099999997764825,5.55000019073486,0.0,0.0
294,2873212765,2016-05-11,1121,319,0,0,0.0099999997764825,4.32000017166138,0.0,0.0
295,2873212765,2016-05-12,720,268,0,0,0.0,5.1100001335144,0.0,0.0
296,3372868164,2016-04-12,1160,280,0,0,0.0099999997764825,3.23000001907349,0.0,0.0
